,AP1,FD,FTa1,FTa2,FTa3,FTb,FTc,LFY,TFL1a,TFL1c,days
0,14.801395371353225,26.169142674946087,3.953536434275337,54.856157965354164,1.5979256786919713,31.92846626265395,0.0,111.7517494903856,56.44384049419179,60.70736629768333,15.0
1,2.181629024099635,124.59366946019735,13.297025191928576,106.75184810097103,8.887428074836642,195.85703906232447,0.0,18.978577568037185,14.109282806576358,3.6882972788525574,28.0
2,6.310701689325423,81.28379654240223,8.886571667218973,34.093721029928226,15.193973302957023,5.507448963578483,0.0,32.711944507388495,28.95913040779033,9.519488543792882,15.0
3,0.0,13.406073278748352,4.486093727276741,6.973056649273292,2.374629740836004,8.958645328029604,0.0,20.820483741597968,3.2902037142921543,37.47058307257345,11.0
4,7.970835513932133,69.96611149066096,47.55232170091806,102.65093017925466,10.022424122717517,247.94529924763407,0.0,50.85453478664671,7.0298024904511465,4.236972615203724,28.0
5,481.3272081495322,97.36759902768037,4.572042659298566,20.212416493690377,10.843517416645803,133.20550731672984,19.79700284034835,68.27524776366124,27.476885953689447,25.552035616568286,31.0
6,0.053296505467856026,36.52408776879726,80.42334854772311,100.42814734036386,4.248056285732066,86.37395590619218,0.0,11.488336156120807,7.073789134818213,17.7388832667571,22.0
7,186.02772156342468,99.5973865426351,0.4341387512991315,34.41856954786321,2.848269189231167,148.22426353898408,26.014144768898895,86.7440744447604,2.6044172916663695,39.47156413452545,31.0
8,8.91931946465603,85.63756033692287,39.88193062119112,74.02988748502422,0.6628958751428274,60.74210330375752,0.0,22.298471142625594,119.53390495035931,31.72770955976354,20.0
9,19.39416047692449,86.14766536813904,20.26793991902146,68.52424305714612,1.7865083710350023,67.30986535639894,0.0,98.02153860157551,112.22743555841073,39.37558224523984,19.0
10,34.56916081782485,70.00767789035646,17.276673260545348,110.02079623605978,8.29611320887567,80.31063779530724,0.0,87.51029030259849,1.8175268049112,49.66503403617135,25.0
11,1.9769807922680427,57.56339671336684,45.403449856307496,44.60071613710423,6.7209919374561675,83.11199009631338,0.0,9.748230400567497,1.1522436558787685,24.59270997596128,22.0
12,14.855708129531333,252.2587556729495,16.98020449680115,171.52079530426082,0.8176666902023222,40.003975845468204,0.0,52.24505585707507,16.305057912522173,21.819977893003177,17.0
13,33.2768834009818,214.0331163580494,13.45184865892237,43.44113467523463,15.977359429138343,19.53469282763155,0.0,118.52044548675778,3.9303714656029385,89.6882594337778,17.0
14,342.78923785616155,24.129500312124765,31.71978959287652,169.79044630097778,7.901691785684308,282.906655665002,0.0,40.07335382616906,17.796807594712778,28.30400255312804,25.0
15,63.05782371865381,102.13890268144401,46.39963832848242,47.83624481828123,3.8487614100793275,45.478202621897296,0.0,27.444246382615976,95.05152435138673,155.9319003980581,19.0
16,21.32030750016511,26.664607586530725,20.43539634431887,99.49261528418086,1.9421795561081656,132.70086090702893,0.0,41.67135004441414,1.1748951989903027,16.000377998572265,28.0
17,67.16253973299638,102.04629770992017,21.300540178067486,22.483296757457637,4.497919589671244,113.35549218568747,0.0,78.21227153247276,94.21682182616254,173.0676523335514,20.0
18,0.0,112.77247182512414,1.3932311940888864,27.24951682326499,0.1255431045292495,5.27911692246569,0.0,19.654759254923455,61.2203073558579,50.852494176480704,11.0
19,32.31720529125346,63.72783428430558,10.780003477312075,138.6771595529839,9.71727283637724,60.12564329228821,0.0,170.29939367440943,64.69943805555761,46.97736816560664,17.0
20,339.43548600907,3.125849009214406,8.924738012422116,72.06027083805111,8.520908538172037,167.9946405893458,17.22700384972591,114.72802181648413,12.608457746977946,10.347862172035331,30.0
21,1.8687260462133224,20.562939194864178,26.35623538328268,188.68812598416696,2.0242677920293533,88.65393989740907,0.0,0.8399957916997494,1.8180517955838251,0.8829889225881775,22.0
22,338.3126554363604,35.28222943676425,1.8960967062360605,109.09864210322606,25.41900121408824,226.85899588247725,11.532573296724644,165.22904832616229,6.910610290321733,11.176647943870716,31.0
23,5.23914303705039,67.2891454288149,0.11031391108611163,41.66794343391487,1.1258932587408088,10.341528566847675,0.0,74.77760380293176,13.0900415346937,7.289203382379171,13.0
24,5.810020099663165,22.0444646654286,0.7634916961800577,77.32452167617095,0.6702664866291644,5.829879441723572,0.0,32.314462228262364,2.7266880895466663,10.857979914076019,13.0
25,1000.9000850769316,42.69958786983042,93.66577624445269,136.3759199463942,94.9206380811945,178.48063594554498,0.0,50.719309539692716,33.914376385431815,0.9221359599086085,37.0
26,57.467839242121,30.295825575753298,88.21238885993367,49.57756240207919,7.3172907885212695,36.25635157717251,0.0,58.425442194233824,157.97577620951728,73.0063256882976,20.0
27,1905.7279162595385,33.872634900690954,37.31542964120902,193.51296037940767,32.715895713376696,267.78459608797766,2.817354293679361,38.81380693995048,37.48541624503839,60.81203578700392,40.0
28,6.725435820788608,79.16510472962645,6.856388301701095,85.96872551408165,10.349353661013716,123.73221446090321,0.0,75.42611089107754,32.18932607915703,25.91357149313257,28.0
29,28.05633585565795,87.43067691287337,1.284072909225505,29.848861835894837,8.865059876462883,36.528350656708476,1.9161872275173524,117.15614777726977,4.033880806797496,4.241423179769987,32.0
30,48.285383758249935,56.31802132528562,18.147257045033,32.51741302412921,7.756829061912439,187.7006373807998,0.0,65.32779794607349,33.49339683194497,13.438887821483503,25.0
31,1009.7343036193,109.67551915600316,51.33292835468574,88.63734855557757,50.79883539625517,241.64947318222545,0.0,149.94252011426323,14.556112798046025,4.57412691226846,37.0
32,1.5274708337664902,50.7345184981333,61.835865470902064,17.83814278463221,5.042541553354459,48.828263705506615,0.0,26.58586728501747,9.153145605357693,16.330633907488078,22.0
33,309.2638847894525,129.05221028341396,15.202155950411878,122.40829071519039,28.2213824950404,159.0073416532861,20.741891239663147,31.722085396283862,33.96849334695839,40.517934955835635,30.0
34,0.0818249249434555,43.72297064358169,1.6739707557812589,2.6071272677740853,0.8098145481751192,2.779615820317842,0.0,18.945597151289423,27.130906281693047,11.721388553993968,9.0
35,229.13307397901565,199.18459107185214,53.10462875706911,76.06088502168765,129.3386132318517,160.62961477880057,0.0,156.06118074241508,16.108866319085703,24.684175791586675,37.0
36,4.560282503545164,211.90541165066426,12.18223230820822,158.88953446237014,21.434201790201502,54.86568241194415,0.0,11.335976531000668,48.99809880673544,2.9458827815040465,17.0
37,89.57029379193882,42.31513637480649,12.036956829356676,69.34279888819287,13.29719210111671,136.50317104352422,0.0,39.61058664875805,46.686991945549096,26.331246022437984,25.0
38,0.0,60.70491982070637,0.4355761922052505,29.558467027490835,0.7860267443618089,6.479918118902701,0.0,25.46735396051875,51.20410712134938,18.19308187731156,11.0
39,22.32623948729526,86.48033414960307,19.843730438936888,62.71886625393139,16.332639298475886,34.73834164626196,0.0,59.487292180088275,41.53804033507224,78.9255354683706,17.0
40,38.52604275326894,49.109008176716145,8.066436955800384,97.72120875520163,6.220597374389902,53.84350671305889,0.0,47.60022289693953,53.5037018178169,24.407659590776863,17.0
41,384.96190681080463,107.00818009632744,42.871828931962526,200.263053882846,56.45114216969556,93.93961871608482,3.7479588921764107,37.692469210439086,8.711216732533934,74.86331080948453,40.0
42,559.7494707618507,85.46893539082646,112.70386944246818,273.38262028114247,101.25479855264167,288.80597108608697,0.0,65.51475909608513,14.495444184230973,6.135356376619427,37.0
43,48.593015355560205,134.3321197400121,16.337304185832835,76.63399303466663,5.091030587078371,69.1059055794787,0.0,133.74568579413304,66.32459185904116,67.27469848078023,19.0
44,67.85660596479626,104.67546958007206,44.8436595149274,77.99939225139485,2.3469810943777034,36.575408890564006,0.0,51.34635180804351,97.0481055322635,119.00217055373079,19.0
45,6.68745176365576,96.01957176266382,1.2350021216733247,5.900152818456919,0.3523054721590453,8.362707195363715,0.0,37.19226409260991,20.00757729413806,49.814346444037184,13.0
46,7.3940833039353535,62.78354357009251,4.602003352259846,120.73578256603567,9.018963676440794,18.342167300622037,0.0,82.77545866582474,7.064071024787442,70.61700015874182,15.0
47,28.199850572524905,83.84121795073084,37.379387752297646,21.341493260507463,0.9339256977302433,38.90801833134171,0.0,34.308015249419014,80.6157575982897,86.49943603488428,20.0
48,1767.4347916097713,318.1100838549521,44.55197444758869,265.7946522404396,22.44141241187837,69.4905150455159,3.3005239634518047,37.47824866341949,10.634263073444433,32.64399166557708,40.0
49,884.4808644643892,153.68194386534375,73.96069980785451,110.47544251102765,10.853820893099238,295.569249715859,0.0,58.10248208459615,12.067677860770106,20.079786423406752,37.0
50,423.63868346369236,60.99190031586619,1.8977094322045964,31.632946666411712,27.05223631524469,161.1769835768144,14.981112509527215,60.71539222043451,10.899213068049962,50.16551929455495,31.0
51,212.75244206166397,54.455115524955374,3.0627157285807893,24.412460662553276,10.076155226297733,46.556546925029465,2.696733874798497,106.0452838772519,6.894365653291875,19.518090155529382,32.0
52,528.1021992490009,126.43343449724281,27.580405823857397,154.9327990020288,28.53016553059207,201.14228013561237,0.0,81.4101263493952,16.858052919849538,55.864629588350226,37.0
53,37.663756212439,172.41271034074165,6.0859805292215565,161.5671196511638,5.443058248072003,26.0044116347756,0.0,69.65796787537215,21.96966428374933,40.73731729975486,17.0
54,446.99759576243304,19.313515377070757,14.48950594983116,6.92282011547298,11.21763377748233,191.08230764138264,10.735955609117397,5.534889412726876,22.77599691829628,64.00681446933004,30.0
55,1531.9447477200945,317.92505673544724,27.353617181582614,128.5911448296633,51.40893495906115,63.367093350324325,0.4624634414690951,120.74992765890575,46.98258095314388,13.37421074059543,40.0
56,14.345249894227162,16.40388337454306,1.8065912166813918,120.36260710126551,3.023175822851763,47.33404451130764,0.0,177.39448455108334,26.031662123856854,15.414159396884926,15.0
57,6.700860615901669,35.63324555686495,1.3054227133605996,94.90937686398212,14.84127714439315,5.948437594473196,0.0,91.19322442714945,12.48937435286173,13.586083481411428,15.0
58,41.725669337211386,96.8130410289751,40.9204536191595,146.73781075692804,8.774457091776364,163.7435075597126,0.0,40.156723970478396,4.953653073250386,8.767321382945674,28.0
59,331.3036203150698,44.60878421170037,8.05451043361542,12.358239464313243,1.7063441554273293,29.513887215036185,5.317410608791154,113.60625442672338,15.597727634420842,23.981805686780046,31.0
60,1.2163471835261532,58.727286617667936,31.127602839487267,48.917470197103164,7.196507946037121,52.33383230527937,0.0,3.797325158303156,1.5712875576130676,43.42950200822078,22.0
61,1.9774901635917326,6.382623808786587,5.1728978804254275,61.35007118910674,6.33389997839286,34.95294493634785,0.0,54.93909154169754,1.541876431270273,26.527556901828937,22.0
62,0.7806765695119123,29.992108190399083,7.350679791954402,29.208365603681997,7.115908503389203,68.16619993722381,0.0,34.494834109509746,12.533674422831552,31.793209037783672,22.0
63,0.0,100.6807555036204,2.569642084658681,28.101023202514213,1.3563776579245774,10.121266989949486,0.0,23.880183292352974,38.00405421177018,34.77244658153105,11.0
64,60.679353747431975,111.20248913990079,14.760448862632629,79.81454261133075,2.4954247462890335,30.029520565804305,0.0,66.16825542727526,69.15207750362606,127.2848715534959,20.0
65,9.735508911228994,116.54741139792029,26.4668840217605,115.08848921446878,3.0641282999498203,68.19289475185977,0.0,4.50518398939743,80.911234249748,34.40915835418265,20.0
66,0.0,49.12734905233572,1.562093506858739,29.889977795595353,0.46646138430741985,10.795838608436757,0.0,3.651597363736906,10.411646129397688,63.30594232990683,11.0
67,25.848754909648374,26.869181785048653,12.108046325706896,157.9703062051267,5.136069976322323,12.931567273399894,0.0,28.04076848110762,47.33119001325888,2.1201891216368765,17.0
68,1.399968363093688,7.277182406115983,29.88211089107155,100.15503492850026,10.73357821764697,23.543516926271444,0.0,5.092024057961691,20.374391373093527,1.5853530054676401,22.0
69,36.622095071390135,0.7463214657743364,1.9782168982047237,8.284923190375743,1.9864533687378199,38.06936948370075,5.545624103554825,73.10185360245228,28.847251935457717,6.150121262080958,32.0
70,5.417107962365101,74.27648098902634,4.9993513876180184,64.33487193321547,0.12667043853675392,33.15162031143784,0.0,12.311233137839587,55.43476492233587,124.63261263129719,15.0
71,2130.683437931869,136.61353240605334,45.31439645266402,22.257347002820005,104.90134648062055,146.41185619179214,1.013551007542914,214.00754909161756,6.0079326617488285,90.53087038794473,40.0
72,68.85297860923188,155.54683915861182,15.039802708032099,115.11425318980557,4.050696418101258,16.202166642322346,0.0,47.36622233247057,144.2857147353686,96.11949720623505,19.0
73,1863.3600920721392,181.3249912031378,40.70436909089886,188.2883262095013,59.92490462304028,251.43901878945695,2.5044110724657838,299.21593989271634,29.80056830418326,25.98758588732383,40.0
74,499.2521023664849,266.0225295891073,22.505708305559487,147.01678007932153,38.95585296983588,232.75281352391875,0.0,97.0044797178594,2.5975050047202117,15.50489296107428,37.0
75,279.3885655199108,137.57694661165218,8.815247451187654,32.096076533508835,22.466173043403334,161.92639586784452,11.073562043308076,29.623834824696228,40.077434250593484,36.268998959011164,30.0
76,0.9884261253280018,133.29876448423522,2.1771325521235747,80.85810569676312,4.668080854680828,11.73147263174812,0.0,64.00034767914278,37.54437025838525,90.95971057751389,15.0
77,1.4069115794525762,27.94236562775614,26.353287289758114,178.8215859344096,4.872018006165685,18.58599347145551,0.0,1.8982218753168603,5.37949232982495,14.167971921369876,22.0
78,1561.4034679316774,80.90852824372267,45.94213514624525,187.13493771771797,101.54015606911899,93.09090363119485,0.0,129.95330798142268,15.74474108190976,14.140023468290245,37.0
79,101.64629498116223,39.52076318268388,23.276297262889617,153.881408893281,3.867742495148465,51.77798274937808,0.0,108.91763368756077,18.634715430002224,16.439093051157847,19.0
80,37.890096036057685,155.87598651283798,31.773507309845368,103.43976802837847,0.8440527416311079,34.123913022047596,0.0,48.4952317471806,136.13446734158111,33.81603265012607,19.0
81,1758.049414880801,89.47186693486543,24.16663473782939,67.44997963408001,15.184449237876482,79.96722994226172,0.0,201.2474322359493,7.432216257004782,71.33054952618218,34.0
82,48.88839304484959,151.1488105584276,29.84044404433914,19.58296653406633,2.67618914770784,183.38593704149432,0.0,5.594744584123472,2.9169107731580457,26.63092002479724,28.0
83,0.0,38.53480305064747,4.163998796486718,5.58322984223195,1.4619168942402223,3.88445216373894,0.0,36.12270477852218,23.18744926604359,1.808306127046702,11.0
84,66.04305114210712,114.93042771366977,23.437677442907162,84.22624375516425,3.654274914053792,65.6477415129402,0.0,86.7810221677378,112.97077520997115,61.1846837164305,19.0
85,112.69718003591646,58.591811223307225,1.48826967002783,22.798943367173038,5.724583909540737,34.69388702363593,5.342192811915681,100.38473185422808,6.449795802118807,29.146163654510357,32.0
86,1801.0919327441861,163.76109122131143,37.66323385230465,267.09647739029117,75.61896107168042,21.485210744139835,2.202987324243621,135.03800495069362,18.12482310699221,16.06594922315532,40.0
87,8.482785514077932,80.56219067040593,9.503236507977741,56.67946718579925,10.852685058152382,61.293658680828706,0.0,32.59311920276989,1.0591868143628638,9.497445169000176,25.0
88,7.864154483555369,60.290338362649436,1.0792675114418095,145.46757541162447,11.207539058630356,171.6842999138213,0.0,11.301358830100941,14.771551854152834,1.0540892464587301,28.0
89,2217.3372096946678,120.12396566158063,41.05670866459726,115.88485924106311,27.736759508783344,47.89585401999605,0.0,243.20556513354632,58.62588641779224,92.21101933190599,34.0
90,225.86542638875562,400.85427877875617,24.431182541894916,190.55205336671975,80.46826958825501,51.27142509713027,1.0619104432851274,129.72831196368736,15.062524368411843,64.33402529909384,40.0
91,0.04239951773894057,13.820456669493987,49.335683489968815,43.2544846574395,4.978000083425247,103.5225181701247,0.0,24.467192257894908,20.731108412833322,25.81213591957198,22.0
92,97.54567720021231,140.82096157149812,17.216166146181948,75.35600626619268,3.481126040701103,97.38269801275658,5.083748765773172,11.64900946301217,23.082210589594585,18.400333317182742,30.0
93,2270.031748961971,127.31031816015957,67.98575601971103,96.34202237458013,170.4159190516708,396.9453108487749,0.0,207.06528994515884,6.596701989758154,12.358785069130011,37.0
94,4.412575672871487,22.934213561928736,0.4951830187426996,65.34249644948088,1.3606705281068767,10.502776081910337,0.0,52.04601574980328,40.59987853406589,114.64418456712156,13.0
95,235.51288216973919,13.287514459187818,12.741304104371817,14.295821969197974,9.670662418131627,62.084141060564015,0.0,88.10605071061309,15.795419327988009,0.2630176414381218,25.0
96,94.08479566223254,23.735680132984484,2.9856944829846848,16.12302844985269,5.813313631481509,23.973169220245005,2.1376702678322173,71.16905157194901,3.772304527048316,19.125183074055215,32.0
97,8.43678478601273,11.377570409906156,34.36872879546152,168.8426489862045,3.4136644359917487,20.023424411931536,0.0,8.937643186413194,22.980061422805132,38.66234665951234,28.0
98,200.66584007097163,39.30959477971313,16.71788741631336,173.58842475951974,2.0884502516444785,403.02188281471336,0.0,94.82163710862798,14.489242677395778,21.06282661697842,25.0
99,67.11983895914548,24.170223240764912,9.15851674850935,60.588434298683644,3.2770276025776015,91.33897784310246,16.800259379128264,31.993360259108467,27.283105736277502,18.999950054195818,31.0
100,46.51058393539531,25.512368608148464,36.74893263369218,32.055351253408816,2.8689027216396408,105.05994079358967,0.0,169.5815647320838,69.0558493637561,8.234219302265103,20.0
101,663.025888467489,50.24743559415785,10.166981644713204,124.32671044176095,84.38171128963687,116.66784916248746,0.662900338828619,75.0743963813825,20.7035321133653,38.86690356293961,40.0
102,2.3303629498882827,47.760656914558325,88.1294508112831,26.860547916776547,5.615051890174856,56.01247397885629,0.0,23.516954658211443,12.544766681704932,12.050873369322442,22.0
103,2046.6972063846677,164.54870571798403,95.09098425461835,106.56452818518326,53.86635592421118,199.82072175694083,1.575901258337213,26.270829602170366,10.818448487787139,7.818346180799011,40.0
104,12.652765296142576,10.934216830925862,10.501686082455965,17.758061711123002,6.039210921584388,231.88580821157433,0.0,86.18023431350696,11.649381538495703,40.43317020396329,25.0
105,1905.5569851763976,57.763504614570046,26.324346531046984,160.7409337867481,59.25001345844777,75.75278530689133,2.497548926674332,53.09502972418882,28.29540631835128,31.388802214098632,40.0
106,0.030319151351201556,25.79228382940412,1.0132942995330145,4.589086848978144,0.10417715616586973,1.5692735565555245,0.0,8.173127358636883,49.81057402478336,8.5607422085616,9.0
107,59.883769198511715,165.24637139306256,15.196772009973191,25.43074081376718,9.016199559371552,69.82614411675291,0.0,0.7557907073959882,21.85523963194717,33.084012844681645,17.0
108,0.0,135.84608447471211,2.900708468094793,14.578076886922116,1.0591036822443476,10.071836024852708,0.0,9.752658211449601,28.98489072110873,35.33583244020858,11.0
109,110.61767739028414,64.55099722980758,53.66442819655746,47.560269773798936,3.4809319169361377,44.55266961691004,0.0,96.92133345798477,141.3796995121169,87.89872339037562,20.0
110,2.4119122147596825,28.802317103325162,2.2514341187358147,1.6806741663662588,0.5849267264688732,1.878047158206844,0.0,7.47871637642656,18.601106080078374,66.09396808625787,9.0
111,0.0,55.24355027476423,1.2227659610648354,16.807201673435195,0.9533470166436426,9.769329705122612,0.0,2.7000980823933602,24.505524176094443,48.98361057332707,11.0
