,AP1,FD,LFY,TFL1a,TFL1c,days
0,14.801395371353225,26.169142674946087,111.7517494903856,56.44384049419179,60.70736629768333,15.0
1,2.181629024099635,124.59366946019735,18.978577568037185,14.109282806576358,3.6882972788525574,28.0
2,6.310701689325423,81.28379654240223,32.711944507388495,28.95913040779033,9.519488543792882,15.0
3,0.0,13.406073278748352,20.820483741597968,3.2902037142921543,37.47058307257345,11.0
4,7.970835513932133,69.96611149066096,50.85453478664671,7.0298024904511465,4.236972615203724,28.0
5,481.3272081495322,97.36759902768037,68.27524776366124,27.476885953689447,25.552035616568286,31.0
6,0.053296505467856026,36.52408776879726,11.488336156120807,7.073789134818213,17.7388832667571,22.0
7,186.02772156342468,99.5973865426351,86.7440744447604,2.6044172916663695,39.47156413452545,31.0
8,8.91931946465603,85.63756033692287,22.298471142625594,119.53390495035931,31.72770955976354,20.0
9,19.39416047692449,86.14766536813904,98.02153860157551,112.22743555841073,39.37558224523984,19.0
10,34.56916081782485,70.00767789035646,87.51029030259849,1.8175268049112,49.66503403617135,25.0
11,1.9769807922680427,57.56339671336684,9.748230400567497,1.1522436558787685,24.59270997596128,22.0
12,14.855708129531333,252.2587556729495,52.24505585707507,16.305057912522173,21.819977893003177,17.0
13,33.2768834009818,214.0331163580494,118.52044548675778,3.9303714656029385,89.6882594337778,17.0
14,342.78923785616155,24.129500312124765,40.07335382616906,17.796807594712778,28.30400255312804,25.0
15,63.05782371865381,102.13890268144401,27.444246382615976,95.05152435138673,155.9319003980581,19.0
16,21.32030750016511,26.664607586530725,41.67135004441414,1.1748951989903027,16.000377998572265,28.0
17,67.16253973299638,102.04629770992017,78.21227153247276,94.21682182616254,173.0676523335514,20.0
18,0.0,112.77247182512414,19.654759254923455,61.2203073558579,50.852494176480704,11.0
19,32.31720529125346,63.72783428430558,170.29939367440943,64.69943805555761,46.97736816560664,17.0
20,339.43548600907,3.125849009214406,114.72802181648413,12.608457746977946,10.347862172035331,30.0
21,1.8687260462133224,20.562939194864178,0.8399957916997494,1.8180517955838251,0.8829889225881775,22.0
22,338.3126554363604,35.28222943676425,165.22904832616229,6.910610290321733,11.176647943870716,31.0
23,5.23914303705039,67.2891454288149,74.77760380293176,13.0900415346937,7.289203382379171,13.0
24,5.810020099663165,22.0444646654286,32.314462228262364,2.7266880895466663,10.857979914076019,13.0
25,1000.9000850769316,42.69958786983042,50.719309539692716,33.914376385431815,0.9221359599086085,37.0
26,57.467839242121,30.295825575753298,58.425442194233824,157.97577620951728,73.0063256882976,20.0
27,1905.7279162595385,33.872634900690954,38.81380693995048,37.48541624503839,60.81203578700392,40.0
28,6.725435820788608,79.16510472962645,75.42611089107754,32.18932607915703,25.91357149313257,28.0
29,28.05633585565795,87.43067691287337,117.15614777726977,4.033880806797496,4.241423179769987,32.0
30,48.285383758249935,56.31802132528562,65.32779794607349,33.49339683194497,13.438887821483503,25.0
31,1009.7343036193,109.67551915600316,149.94252011426323,14.556112798046025,4.57412691226846,37.0
32,1.5274708337664902,50.7345184981333,26.58586728501747,9.153145605357693,16.330633907488078,22.0
33,309.2638847894525,129.05221028341396,31.722085396283862,33.96849334695839,40.517934955835635,30.0
34,0.0818249249434555,43.72297064358169,18.945597151289423,27.130906281693047,11.721388553993968,9.0
35,229.13307397901565,199.18459107185214,156.06118074241508,16.108866319085703,24.684175791586675,37.0
36,4.560282503545164,211.90541165066426,11.335976531000668,48.99809880673544,2.9458827815040465,17.0
37,89.57029379193882,42.31513637480649,39.61058664875805,46.686991945549096,26.331246022437984,25.0
38,0.0,60.70491982070637,25.46735396051875,51.20410712134938,18.19308187731156,11.0
39,22.32623948729526,86.48033414960307,59.487292180088275,41.53804033507224,78.9255354683706,17.0
40,38.52604275326894,49.109008176716145,47.60022289693953,53.5037018178169,24.407659590776863,17.0
41,384.96190681080463,107.00818009632744,37.692469210439086,8.711216732533934,74.86331080948453,40.0
42,559.7494707618507,85.46893539082646,65.51475909608513,14.495444184230973,6.135356376619427,37.0
43,48.593015355560205,134.3321197400121,133.74568579413304,66.32459185904116,67.27469848078023,19.0
44,67.85660596479626,104.67546958007206,51.34635180804351,97.0481055322635,119.00217055373079,19.0
45,6.68745176365576,96.01957176266382,37.19226409260991,20.00757729413806,49.814346444037184,13.0
46,7.3940833039353535,62.78354357009251,82.77545866582474,7.064071024787442,70.61700015874182,15.0
47,28.199850572524905,83.84121795073084,34.308015249419014,80.6157575982897,86.49943603488428,20.0
48,1767.4347916097713,318.1100838549521,37.47824866341949,10.634263073444433,32.64399166557708,40.0
49,884.4808644643892,153.68194386534375,58.10248208459615,12.067677860770106,20.079786423406752,37.0
50,423.63868346369236,60.99190031586619,60.71539222043451,10.899213068049962,50.16551929455495,31.0
51,212.75244206166397,54.455115524955374,106.0452838772519,6.894365653291875,19.518090155529382,32.0
52,528.1021992490009,126.43343449724281,81.4101263493952,16.858052919849538,55.864629588350226,37.0
53,37.663756212439,172.41271034074165,69.65796787537215,21.96966428374933,40.73731729975486,17.0
54,446.99759576243304,19.313515377070757,5.534889412726876,22.77599691829628,64.00681446933004,30.0
55,1531.9447477200945,317.92505673544724,120.74992765890575,46.98258095314388,13.37421074059543,40.0
56,14.345249894227162,16.40388337454306,177.39448455108334,26.031662123856854,15.414159396884926,15.0
57,6.700860615901669,35.63324555686495,91.19322442714945,12.48937435286173,13.586083481411428,15.0
58,41.725669337211386,96.8130410289751,40.156723970478396,4.953653073250386,8.767321382945674,28.0
59,331.3036203150698,44.60878421170037,113.60625442672338,15.597727634420842,23.981805686780046,31.0
60,1.2163471835261532,58.727286617667936,3.797325158303156,1.5712875576130676,43.42950200822078,22.0
61,1.9774901635917326,6.382623808786587,54.93909154169754,1.541876431270273,26.527556901828937,22.0
62,0.7806765695119123,29.992108190399083,34.494834109509746,12.533674422831552,31.793209037783672,22.0
63,0.0,100.6807555036204,23.880183292352974,38.00405421177018,34.77244658153105,11.0
64,60.679353747431975,111.20248913990079,66.16825542727526,69.15207750362606,127.2848715534959,20.0
65,9.735508911228994,116.54741139792029,4.50518398939743,80.911234249748,34.40915835418265,20.0
66,0.0,49.12734905233572,3.651597363736906,10.411646129397688,63.30594232990683,11.0
67,25.848754909648374,26.869181785048653,28.04076848110762,47.33119001325888,2.1201891216368765,17.0
68,1.399968363093688,7.277182406115983,5.092024057961691,20.374391373093527,1.5853530054676401,22.0
69,36.622095071390135,0.7463214657743364,73.10185360245228,28.847251935457717,6.150121262080958,32.0
70,5.417107962365101,74.27648098902634,12.311233137839587,55.43476492233587,124.63261263129719,15.0
71,2130.683437931869,136.61353240605334,214.00754909161756,6.0079326617488285,90.53087038794473,40.0
72,68.85297860923188,155.54683915861182,47.36622233247057,144.2857147353686,96.11949720623505,19.0
73,1863.3600920721392,181.3249912031378,299.21593989271634,29.80056830418326,25.98758588732383,40.0
74,499.2521023664849,266.0225295891073,97.0044797178594,2.5975050047202117,15.50489296107428,37.0
75,279.3885655199108,137.57694661165218,29.623834824696228,40.077434250593484,36.268998959011164,30.0
