9,0.9,8.5
11,0.5,8.5
13,0.8,8.5
15,10.2,8.5
17,1.3,8.5
20,2.5,8.5
22,3.4,8.5
25,4.7,8.5
28,2.1,8.5
30,14.8,12.
32,3.,8.5
34,90.4,58.29999999999998
37,6.8,8.5
40,32.2,8.5
43,25.5,12.100000000000001
