9,2,52.40872868759516
11,0,52.40872868759516
13,6,52.40872868759516
15,5,52.40872868759516
17,23,52.40872868759516
20,33,52.40872868759516
22,1,52.40872868759516
25,92,89
28,19,52.40872868759516
30,355,106
32,117,52.40872868759516
34,649,173
37,691,193
40,1025,332
43,223,56
