9,1,14.17
11,1,14.17
13,1,14.17
15,5,14.17
17,0,14.17
19,7,14.17
22,7,14.17
25,0,14.17
28,0,14.17
31,0,14.17
34,0,14.17
37,0,14.17
40,0,14.17
43,0,14.17
