9,1.371,1.3479999999999999
11,0.098,0.51
13,0.957,0.892
15,1.099,0.6739999999999999
17,1.73,1.109
19,1.849,0.51
22,1.381,0.51
25,0.239,0.51
28,1.077,0.51
31,3.35,3.1220000000000003
34,7.549,4.71
37,0.272,0.51
40,1.273,0.728
43,1.164,0.9139999999999999
