9,27.48,4.300000000000001
11,27.7,3.5199999999999996
13,35.02,3.6839675457531804
15,36.36,3.6839675457531804
17,35.73,5.210000000000001
19,43.9,6.490000000000002
22,55.18,3.6839675457531804
25,27.13,3.6839675457531804
28,37.14,4.93
31,45.24,3.6839675457531804
34,66.24,13.39
37,29.18,3.6839675457531804
40,45.31,11.419999999999995
43,31.5,10.780000000000001
