9,13,18.114957493335197
11,42,31
13,42,20
15,109,83
17,24,18.114957493335197
19,259,119
22,275,116
25,7,18.114957493335197
28,51,46
31,58,18.114957493335197
34,124,62
37,18,18.114957493335197
40,43,18
43,6,18.114957493335197
