9,6.4,7.297192025640527
11,12.1,7.297192025640527
13,21.4,7.297192025640527
15,56.8,8.700000000000003
17,77.1,7.297192025640527
20,48.9,8.399999999999999
22,16.,8.7
25,45.1,19.300000000000004
28,27.7,7.297192025640527
30,50.9,7.297192025640527
32,63.7,42.2
34,124.2,32.3
37,126.1,58.5
40,95.7,45.8
43,25.5,7.297192025640527
