9,3,68.91
11,7,68.91
13,6,68.91
15,28,68.91
17,12,68.91
20,58,68.91
22,7,68.91
25,127,68.91
28,61,68.91
30,102,68.91
32,13,68.91
34,140,68.91
37,25,68.91
40,73,68.91
43,4,68.91
