9,0.6,7.23
11,1.3,7.23
13,0.,7.23
15,2.5,7.23
17,0.4,7.23
19,1.3,7.23
22,0.9,7.23
25,5.7,7.23
28,0.1,7.23
31,0.3,7.23
34,0.6,7.23
37,0.,7.23
40,0.1,7.23
43,0.4,7.23
